證券名單
截 至 26/01/2026
股份代號	股份名稱（繁體）	股份名称（简体）
67743	恒指法興八二牛T	恒指法兴八二牛T
67744	恒指瑞銀七七牛3	恒指瑞银七七牛3
67746	恒科法興六六牛B	恒科法兴六六牛B
67748	商湯法興六八牛B	商汤法兴六八牛B
67749	阿里瑞銀六六牛B	阿里瑞银六六牛B
67753	網易法興六乙牛A	网易法兴六乙牛A
67754	工行法興八八牛D	工行法兴八八牛D
67757	中行法興八八牛D	中行法兴八八牛D
67762	匯豐瑞銀八三牛B	汇丰瑞银八三牛B
67765	中壽瑞銀六七牛B	中寿瑞银六七牛B
67767	中壽法興六十牛A	中寿法兴六十牛A
67769	中企法興六九牛A	中企法兴六九牛A
67770	恒指法興七七牛L	恒指法兴七七牛L
67772	恒指瑞銀六九牛Q	恒指瑞银六九牛Q
67774	恒指瑞銀六九牛R	恒指瑞银六九牛R
67775	恒指瑞銀八三牛G	恒指瑞银八三牛G
67776	恒指法興七十牛J	恒指法兴七十牛J
67777	恒指瑞銀七乙牛4	恒指瑞银七乙牛4
67779	平安法興七四熊B	平安法兴七四熊B
67781	恒指瑞銀七十牛C	恒指瑞银七十牛C
67782	恒指瑞銀七十牛I	恒指瑞银七十牛I
67783	恒指瑞銀八三牛A	恒指瑞银八三牛A
67785	華虹法興六七牛F	华虹法兴六七牛F
67786	中芯法興六三牛A	中芯法兴六三牛A
67787	平安瑞銀八七牛E	平安瑞银八七牛E
67788	恒指瑞銀六十牛R	恒指瑞银六十牛R
67792	美團瑞銀八八熊B	美团瑞银八八熊B
67795	建行瑞銀七六熊A	建行瑞银七六熊A
67802	恒指瑞銀六甲牛D	恒指瑞银六甲牛D
67803	恒指瑞銀六甲牛E	恒指瑞银六甲牛E
67806	恒指瑞銀八八牛4	恒指瑞银八八牛4
67808	恒指法巴六九牛A	恒指法巴六九牛A
67809	恒指瑞銀八八牛5	恒指瑞银八八牛5
67810	恒指匯豐七七牛Z	恒指汇丰七七牛Z
67814	恒指法興八二牛E	恒指法兴八二牛E
67821	恒指匯豐七七牛4	恒指汇丰七七牛4
67825	小米瑞銀六九牛A	小米瑞银六九牛A
67826	恒指法巴八八牛K	恒指法巴八八牛K
67827	泡瑪星展六九牛A	泡玛星展六九牛A
67831	恒指法巴八八牛M	恒指法巴八八牛M
67832	恒指法巴八八牛Q	恒指法巴八八牛Q
67834	恒指法巴八八牛U	恒指法巴八八牛U
67838	恒指法巴六九牛O	恒指法巴六九牛O
67840	恒指法巴八八牛V	恒指法巴八八牛V
67850	匯豐摩通八四牛H	汇丰摩通八四牛H
67852	平安摩通七十牛J	平安摩通七十牛J
67857	恒指國君八八牛1	恒指国君八八牛1
67858	恒指國君八八牛M	恒指国君八八牛M
67860	匯豐法興六乙牛B	汇丰法兴六乙牛B
67861	恒指花旗八三牛F	恒指花旗八三牛F
67863	恒指匯豐七乙牛D	恒指汇丰七乙牛D
67872	中企法興六六牛A	中企法兴六六牛A
67876	海油法興六五熊B	海油法兴六五熊B
67877	恒指法興六九牛C	恒指法兴六九牛C
67882	海油法興八乙牛G	海油法兴八乙牛G
67891	騰訊法興六二牛K	腾讯法兴六二牛K
67892	恒指摩通七甲牛C	恒指摩通七甲牛C
67893	騰訊法興八乙熊E	腾讯法兴八乙熊E
67898	恒指法巴八十牛O	恒指法巴八十牛O
67901	匯豐瑞銀六乙牛C	汇丰瑞银六乙牛C
67905	恒指摩通八九熊3	恒指摩通八九熊3
67906	恒指瑞銀六八牛7	恒指瑞银六八牛7
67911	理想瑞銀七五熊A	理想瑞银七五熊A
67912	攜程法興六乙牛B	携程法兴六乙牛B
67913	恒指匯豐七八牛6	恒指汇丰七八牛6
67914	泡瑪法興六八牛G	泡玛法兴六八牛G
67915	中移法興六七熊A	中移法兴六七熊A
67916	中移法興六七熊B	中移法兴六七熊B
67917	中移法興六七熊C	中移法兴六七熊C
67919	恒指華泰八七牛A	恒指华泰八七牛A
67922	恒指摩通八九熊4	恒指摩通八九熊4
67923	恒指國君七九牛3	恒指国君七九牛3
67924	恒指國君七九牛8	恒指国君七九牛8
67926	小米法興六十牛C	小米法兴六十牛C
67928	恒指法興七七牛Y	恒指法兴七七牛Y
67929	匯豐法興七一熊C	汇丰法兴七一熊C
67935	小米瑞銀六七牛C	小米瑞银六七牛C
67936	恒指瑞銀六九牛U	恒指瑞银六九牛U
67937	恒指瑞銀六十牛T	恒指瑞银六十牛T
67940	恒指法巴八十牛R	恒指法巴八十牛R
67943	快手瑞銀六七牛A	快手瑞银六七牛A
67945	匯豐法巴七五牛A	汇丰法巴七五牛A
67946	恒指瑞銀六甲牛H	恒指瑞银六甲牛H
67947	恒指瑞銀六甲牛I	恒指瑞银六甲牛I
67949	泡瑪瑞銀六六牛D	泡玛瑞银六六牛D
67951	恒指法巴八十牛S	恒指法巴八十牛S
67952	小鵬瑞銀八四熊C	小鹏瑞银八四熊C
67955	恒指法巴八十牛T	恒指法巴八十牛T
67960	恒指瑞銀八甲牛3	恒指瑞银八甲牛3
67962	恒指法巴八十牛V	恒指法巴八十牛V
67964	恒指瑞銀八八牛A	恒指瑞银八八牛A
67967	恒指匯豐七乙牛N	恒指汇丰七乙牛N
67970	恒指法巴八十牛Y	恒指法巴八十牛Y
67974	恒指匯豐七乙牛Q	恒指汇丰七乙牛Q
67976	京東法興六八牛A	京东法兴六八牛A
67979	恒指信證八乙牛I	恒指信证八乙牛I
67983	恒指花旗六九牛7	恒指花旗六九牛7
67985	恒指國君七甲牛G	恒指国君七甲牛G
67986	石藥法興七九熊A	石药法兴七九熊A
67991	中行瑞銀八八牛C	中行瑞银八八牛C
67993	恒指匯豐七乙牛Z	恒指汇丰七乙牛Z
67995	恒指法興八七牛H	恒指法兴八七牛H
67998	恒指法興七十牛F	恒指法兴七十牛F
67999	恒指法興七八牛Q	恒指法兴七八牛Q
68000	快手摩通八四熊C	快手摩通八四熊C
68009	京東法興六五牛G	京东法兴六五牛G
68013	藥明摩通六九牛A	药明摩通六九牛A
68014	藥明摩通六九牛B	药明摩通六九牛B
68017	恒指中銀七乙牛6	恒指中银七乙牛6
68020	恒指中銀七乙牛7	恒指中银七乙牛7
68024	恒指法巴八甲牛H	恒指法巴八甲牛H
68025	騰訊法興六五牛C	腾讯法兴六五牛C
68030	恒指摩利七甲牛D	恒指摩利七甲牛D
68039	恒指法巴六甲牛D	恒指法巴六甲牛D
68045	恒指摩利七八牛R	恒指摩利七八牛R
68046	恒指匯豐七甲牛3	恒指汇丰七甲牛3
68049	恒指匯豐七九牛Q	恒指汇丰七九牛Q
68051	恒指匯豐七甲牛5	恒指汇丰七甲牛5
68052	恒指匯豐七甲牛6	恒指汇丰七甲牛6
68053	恒指匯豐七甲牛7	恒指汇丰七甲牛7
68054	騰訊法巴六一牛J	腾讯法巴六一牛J
68058	華虹法巴六七牛H	华虹法巴六七牛H
68061	網易法巴六三牛C	网易法巴六三牛C
68063	匯豐瑞銀六四熊E	汇丰瑞银六四熊E
68065	恒指信證八四牛C	恒指信证八四牛C
68066	恒指瑞銀八甲牛4	恒指瑞银八甲牛4
68068	小米法巴八六熊M	小米法巴八六熊M
68070	恒指信證八九牛W	恒指信证八九牛W
68071	吉利瑞銀六乙熊E	吉利瑞银六乙熊E
68072	恒指瑞銀八甲牛5	恒指瑞银八甲牛5
68073	恒指匯豐八七牛C	恒指汇丰八七牛C
68078	恒指中銀八八牛3	恒指中银八八牛3
68080	海油瑞銀六十牛6	海油瑞银六十牛6
68081	美團匯豐八乙熊B	美团汇丰八乙熊B
68084	匯豐瑞銀六四熊F	汇丰瑞银六四熊F
68085	恒指花旗七七牛O	恒指花旗七七牛O
68088	騰訊匯豐六二牛I	腾讯汇丰六二牛I
68092	小米法興六乙牛A	小米法兴六乙牛A
68093	海油瑞銀六十牛7	海油瑞银六十牛7
68094	友邦花旗六六牛A	友邦花旗六六牛A
68095	匯豐花旗七乙牛A	汇丰花旗七乙牛A
68096	小米法興六乙牛B	小米法兴六乙牛B
68097	海油瑞銀六五熊B	海油瑞银六五熊B
68101	中壽花旗七乙牛A	中寿花旗七乙牛A
68103	快手法興六十牛A	快手法兴六十牛A
68106	海油瑞銀六五熊C	海油瑞银六五熊C
68107	恒指摩通七十牛8	恒指摩通七十牛8
68109	恒指摩通七十牛A	恒指摩通七十牛A
68110	中移瑞銀六四熊G	中移瑞银六四熊G
68112	工行瑞銀八四熊A	工行瑞银八四熊A
68116	地平法興六九牛A	地平法兴六九牛A
68120	恒指摩通七十牛C	恒指摩通七十牛C
68123	建行摩通七五熊B	建行摩通七五熊B
68124	中行瑞銀六六熊B	中行瑞银六六熊B
68125	百度法興七一牛A	百度法兴七一牛A
68126	京東摩通六六牛A	京东摩通六六牛A
68130	港交摩通六十牛I	港交摩通六十牛I
68133	中行瑞銀六六熊C	中行瑞银六六熊C
68141	京東摩通八五牛B	京东摩通八五牛B
68142	中壽摩通七乙牛A	中寿摩通七乙牛A
68148	泡瑪摩通八八熊E	泡玛摩通八八熊E
68152	友邦摩通七十牛D	友邦摩通七十牛D
68153	騰訊摩通六八牛C	腾讯摩通六八牛C
68154	匯豐摩通八六牛A	汇丰摩通八六牛A
68155	恒指匯豐八九牛H	恒指汇丰八九牛H
68161	騰訊摩通八七熊V	腾讯摩通八七熊V
68163	攜程瑞銀六四牛H	携程瑞银六四牛H
68164	攜程瑞銀六四牛I	携程瑞银六四牛I
68165	騰訊摩通八七熊W	腾讯摩通八七熊W
68166	攜程瑞銀六四牛J	携程瑞银六四牛J
68167	恒指國君八七牛8	恒指国君八七牛8
68169	招行法興六八牛A	招行法兴六八牛A
68170	港交摩通八乙熊A	港交摩通八乙熊A
68173	恒指法興八八牛R	恒指法兴八八牛R
68174	恒指星展八二牛D	恒指星展八二牛D
68175	攜程瑞銀七八熊D	携程瑞银七八熊D
68176	恒指法巴八十牛H	恒指法巴八十牛H
68178	恒指法巴八十牛J	恒指法巴八十牛J
68179	恒指法興八七牛P	恒指法兴八七牛P
68180	京東瑞銀六六牛A	京东瑞银六六牛A
68181	網易瑞銀七四熊A	网易瑞银七四熊A
68184	網易瑞銀七四熊B	网易瑞银七四熊B
68185	港交瑞銀七十牛1	港交瑞银七十牛1
68187	匯豐瑞銀六四熊G	汇丰瑞银六四熊G
68190	吉利瑞銀六乙熊F	吉利瑞银六乙熊F
68191	恒指摩通八四牛F	恒指摩通八四牛F
68193	恒指瑞銀七十牛W	恒指瑞银七十牛W
68194	恒指中銀八七牛D	恒指中银八七牛D
68195	恒指中銀八七牛E	恒指中银八七牛E
68196	恒指瑞銀七十牛S	恒指瑞银七十牛S
68197	港交摩通六甲牛A	港交摩通六甲牛A
68199	阿里匯豐六七牛Q	阿里汇丰六七牛Q
68200	恒指瑞銀七九牛S	恒指瑞银七九牛S
68201	恒指中銀八七牛F	恒指中银八七牛F
68202	京東花旗六五牛A	京东花旗六五牛A
68203	藥明瑞銀六六牛A	药明瑞银六六牛A
68204	國君法興六十牛C	国君法兴六十牛C
68205	康方法興七二牛A	康方法兴七二牛A
68208	中移瑞銀六四熊H	中移瑞银六四熊H
68210	快手摩通八四熊D	快手摩通八四熊D
68211	石藥匯豐六七牛C	石药汇丰六七牛C
68212	華虹匯豐六八牛F	华虹汇丰六八牛F
68213	快手匯豐六八牛D	快手汇丰六八牛D
68214	恒指法興八九牛6	恒指法兴八九牛6
68215	恒指瑞銀七乙牛7	恒指瑞银七乙牛7
68216	恒指瑞銀八三牛H	恒指瑞银八三牛H
68217	恒指法興八九牛4	恒指法兴八九牛4
68218	泡瑪瑞銀八七熊B	泡玛瑞银八七熊B
68219	工行瑞銀六七牛E	工行瑞银六七牛E
68222	恒指法興七八牛S	恒指法兴七八牛S
68223	恒指瑞銀八八牛Q	恒指瑞银八八牛Q
68225	恒指瑞銀八八牛R	恒指瑞银八八牛R
68232	騰訊瑞銀六六牛Y	腾讯瑞银六六牛Y
68234	恒指法興七八牛U	恒指法兴七八牛U
68236	信藥匯豐六七牛B	信药汇丰六七牛B
68237	藥明匯豐六甲牛A	药明汇丰六甲牛A
68243	恒指法興七甲牛O	恒指法兴七甲牛O
68248	恒指匯豐六甲牛N	恒指汇丰六甲牛N
68252	美團法興八乙熊5	美团法兴八乙熊5
68254	阿里匯豐六八牛1	阿里汇丰六八牛1
68255	紫金法興六九牛E	紫金法兴六九牛E
68256	恒指國君七甲牛M	恒指国君七甲牛M
68257	泡瑪匯豐六七牛K	泡玛汇丰六七牛K
68263	招行摩通七八牛C	招行摩通七八牛C
68269	平安法巴七六牛A	平安法巴七六牛A
68271	京東法巴七四牛D	京东法巴七四牛D
68272	恒科花旗六六牛A	恒科花旗六六牛A
68274	中壽匯豐八三熊A	中寿汇丰八三熊A
68275	騰訊摩通六七牛M	腾讯摩通六七牛M
68283	恒指中銀八一牛C	恒指中银八一牛C
68290	匯豐法巴八五牛D	汇丰法巴八五牛D
68293	京東瑞銀六五牛A	京东瑞银六五牛A
68298	騰訊法巴六一牛K	腾讯法巴六一牛K
68301	恒指瑞銀七甲牛4	恒指瑞银七甲牛4
68302	恒指瑞銀七甲牛5	恒指瑞银七甲牛5
68303	恒指瑞銀八三牛B	恒指瑞银八三牛B
68305	恒指中銀八一牛D	恒指中银八一牛D
68306	恒指瑞銀八三牛I	恒指瑞银八三牛I
68307	中行摩通六八牛B	中行摩通六八牛B
68315	泡瑪法巴八六熊C	泡玛法巴八六熊C
68317	阿里匯豐六七牛C	阿里汇丰六七牛C
68321	恒指匯豐八三牛P	恒指汇丰八三牛P
68326	恒指匯豐八三牛T	恒指汇丰八三牛T
68333	恒指國君七九牛V	恒指国君七九牛V
68335	恒指匯豐八八牛T	恒指汇丰八八牛T
68340	中油法興六十牛A	中油法兴六十牛A
68348	恒指摩利八九牛7	恒指摩利八九牛7
68350	恒指中銀八七牛H	恒指中银八七牛H
68351	恒指中銀八七牛I	恒指中银八七牛I
68356	恒指信證八十牛4	恒指信证八十牛4
68381	京東摩通八乙熊A	京东摩通八乙熊A
68382	快手瑞銀六五牛B	快手瑞银六五牛B
68383	華虹瑞銀六七牛I	华虹瑞银六七牛I
68386	泡瑪瑞銀八七熊C	泡玛瑞银八七熊C
68388	騰訊摩通八九熊C	腾讯摩通八九熊C
68392	招行瑞銀六八牛A	招行瑞银六八牛A
68393	泡瑪瑞銀八七熊D	泡玛瑞银八七熊D
68394	工行摩通七八牛A	工行摩通七八牛A
68398	百度瑞銀六六牛C	百度瑞银六六牛C
68399	泡瑪瑞銀八七熊E	泡玛瑞银八七熊E
68400	恒指星展八三熊U	恒指星展八三熊U
68401	恒指星展八三熊V	恒指星展八三熊V
68402	恒指星展八三熊W	恒指星展八三熊W
68404	恒指國君七甲牛O	恒指国君七甲牛O
68407	小米摩通八九熊A	小米摩通八九熊A
68410	平安摩利七十牛I	平安摩利七十牛I
68411	恒指星展八三熊X	恒指星展八三熊X
68412	恒指星展八三熊Y	恒指星展八三熊Y
68413	快手瑞銀六七牛B	快手瑞银六七牛B
68414	恒指瑞銀八七牛3	恒指瑞银八七牛3
68415	騰訊摩通八九熊D	腾讯摩通八九熊D
68416	恒指法興七甲牛P	恒指法兴七甲牛P
68417	恒指法興七甲牛Q	恒指法兴七甲牛Q
68426	恒指法興七甲牛R	恒指法兴七甲牛R
68428	招行瑞銀七八牛C	招行瑞银七八牛C
68430	快手瑞銀六七牛C	快手瑞银六七牛C
68433	友邦瑞銀七七牛A	友邦瑞银七七牛A
68438	華虹瑞銀六七牛P	华虹瑞银六七牛P
68439	恒指花旗六乙牛C	恒指花旗六乙牛C
68440	恒指花旗七八牛F	恒指花旗七八牛F
68441	恒指花旗七七牛P	恒指花旗七七牛P
68447	恒指國君七九牛6	恒指国君七九牛6
68448	恒指信證八四牛P	恒指信证八四牛P
68459	恒指信證八十牛5	恒指信证八十牛5
68461	恒指信證七九牛P	恒指信证七九牛P
68464	泡瑪摩通八八熊G	泡玛摩通八八熊G
68465	恒指匯豐八三牛U	恒指汇丰八三牛U
68466	泡瑪摩通八八熊H	泡玛摩通八八熊H
68467	恒指匯豐八三牛V	恒指汇丰八三牛V
68468	恒指匯豐八三牛W	恒指汇丰八三牛W
68470	恒指匯豐八三牛X	恒指汇丰八三牛X
68473	恒指摩利七甲牛E	恒指摩利七甲牛E
68482	恒指瑞銀八三牛J	恒指瑞银八三牛J
68483	恒指瑞銀八三牛K	恒指瑞银八三牛K
68484	恒指瑞銀八十牛S	恒指瑞银八十牛S
68485	恒指瑞銀七乙牛9	恒指瑞银七乙牛9
68488	平安匯豐七十牛F	平安汇丰七十牛F
68491	恒指瑞銀七十牛U	恒指瑞银七十牛U
68492	恒指瑞銀七乙牛A	恒指瑞银七乙牛A
68494	港交匯豐七十牛G	港交汇丰七十牛G
68497	泡瑪法興八乙熊E	泡玛法兴八乙熊E
68499	泡瑪法興八乙熊F	泡玛法兴八乙熊F
68500	泡瑪法興八乙熊G	泡玛法兴八乙熊G
68501	騰訊法興六三牛B	腾讯法兴六三牛B
68504	恒指法巴八九牛Q	恒指法巴八九牛Q
68505	騰訊法興六三牛C	腾讯法兴六三牛C
68507	恒指法興八七牛K	恒指法兴八七牛K
68508	恒指法巴八九牛S	恒指法巴八九牛S
68513	匯豐法巴七甲牛G	汇丰法巴七甲牛G
68519	恒指花旗六九牛P	恒指花旗六九牛P
68521	恒指中銀八三熊G	恒指中银八三熊G
68522	匯豐法巴七甲牛H	汇丰法巴七甲牛H
68527	恒指瑞銀七十牛X	恒指瑞银七十牛X
68528	華虹法興六八牛A	华虹法兴六八牛A
68530	平安法巴七九牛H	平安法巴七九牛H
68539	網易摩通六三牛A	网易摩通六三牛A
68540	泡瑪法興八乙熊H	泡玛法兴八乙熊H
68541	泡瑪法興八乙熊I	泡玛法兴八乙熊I
68543	信藥法興六七牛B	信药法兴六七牛B
68550	恒指中銀八三熊K	恒指中银八三熊K
68551	港交摩通六十牛J	港交摩通六十牛J
68552	恒指中銀八三熊L	恒指中银八三熊L
68553	恒指中銀八三熊N	恒指中银八三熊N
68554	恒指國君七甲牛Q	恒指国君七甲牛Q
68555	恒指國君七甲牛R	恒指国君七甲牛R
68560	恒指信證八九牛X	恒指信证八九牛X
68561	恒指信證七九牛Q	恒指信证七九牛Q
68562	中壽法興八五熊E	中寿法兴八五熊E
68563	小米法興八乙熊U	小米法兴八乙熊U
68564	恒指信證八九牛Y	恒指信证八九牛Y
68565	匯豐摩利八三牛A	汇丰摩利八三牛A
68569	恒指匯豐八三牛Y	恒指汇丰八三牛Y
68570	平安瑞銀七甲牛G	平安瑞银七甲牛G
68574	騰訊匯豐六二牛K	腾讯汇丰六二牛K
68575	恒指匯豐八三牛Z	恒指汇丰八三牛Z
68577	恒指匯豐八三牛1	恒指汇丰八三牛1
68581	泡瑪匯豐七甲熊B	泡玛汇丰七甲熊B
68584	泡瑪匯豐七十熊C	泡玛汇丰七十熊C
68585	吉利花旗六七牛A	吉利花旗六七牛A
68586	平安花旗六十牛G	平安花旗六十牛G
68589	恒指花旗七七牛Q	恒指花旗七七牛Q
68592	恒指法興七甲牛S	恒指法兴七甲牛S
68593	港交匯豐七甲熊C	港交汇丰七甲熊C
68596	恒指法興七甲牛T	恒指法兴七甲牛T
68603	百度法巴六七牛F	百度法巴六七牛F
68605	恒指法興八甲牛A	恒指法兴八甲牛A
68606	匯豐法興八八牛A	汇丰法兴八八牛A
68607	恒指法興七八牛T	恒指法兴七八牛T
68608	恒指法興七十牛Y	恒指法兴七十牛Y
68613	恒指法巴九一牛A	恒指法巴九一牛A
68621	中芯法巴六二牛I	中芯法巴六二牛I
68629	匯豐瑞銀八四牛D	汇丰瑞银八四牛D
68633	恒指國君八七牛A	恒指国君八七牛A
68634	恒指摩通七十牛G	恒指摩通七十牛G
68640	騰訊瑞銀六六牛1	腾讯瑞银六六牛1
68642	匯豐摩通八四牛I	汇丰摩通八四牛I
68643	恒指匯豐七八牛8	恒指汇丰七八牛8
68648	紫金摩通六甲牛D	紫金摩通六甲牛D
68649	港交摩通八九牛E	港交摩通八九牛E
68650	阿里摩通六甲牛9	阿里摩通六甲牛9
68651	網易瑞銀六四牛E	网易瑞银六四牛E
68655	藥明摩通七八牛F	药明摩通七八牛F
68656	快手摩通六七牛C	快手摩通六七牛C
68660	紫金摩通六甲牛A	紫金摩通六甲牛A
68661	平安瑞銀七十牛N	平安瑞银七十牛N
68662	恒指摩利八四熊W	恒指摩利八四熊W
68663	泡瑪瑞銀八八熊E	泡玛瑞银八八熊E
68664	泡瑪瑞銀八七熊F	泡玛瑞银八七熊F
