1724	EGAN	eGain Corporation	284.85M	10.53	-0.09%	90.14M
1725	PALI	Palisade Bio, Inc.	284.60M	1.910	3.24%	-
1726	AIFU	AIFU Inc.	284.08M	2.300	6.98%	168.24M
1727	MBCN	Middlefield Banc Corp.	283.93M	35.11	-2.45%	75.40M
1728	NGNE	Neurogene Inc.	283.62M	18.27	-3.79%	925.00K
1729	IMMX	Immix Biopharma, Inc.	283.50M	5.38	2.48%	-
1730	GPAC	General Purpose Acquisition Corp.	282.71M	10.01	-	-
1731	OABI	OmniAb, Inc.	282.15M	1.960	-5.31%	21.09M
1732	SIDU	Sidus Space, Inc.	281.35M	4.310	15.55%	3.62M
1733	PNRG	PrimeEnergy Resources Corporation	281.14M	171.95	2.02%	196.24M
1734	CV	CapsoVision, Inc.	281.06M	6.00	-4.00%	13.09M
1735	ADAC	American Drive Acquisition Company	280.00M	10.00	-	-
1736	BLZE	Backblaze, Inc.	279.74M	4.850	-0.21%	141.86M
1737	ABEO	Abeona Therapeutics Inc.	279.63M	5.16	-3.73%	400.00K
1738	PAL	Proficient Auto Logistics, Inc.	279.41M	10.04	-3.92%	418.49M
1739	VMD	Viemed Healthcare, Inc.	278.29M	7.32	-1.48%	254.79M
1740	TVAI	Thayer Ventures Acquisition Corporation II	277.40M	10.20	-0.10%	-
1741	ADV	Advantage Solutions Inc.	277.07M	0.849	1.70%	3.50B
1742	ORBS	Eightco Holdings Inc.	276.96M	1.400	-4.11%	43.12M
1743	ALTS	ALT5 Sigma Corporation	276.38M	2.190	-4.78%	24.89M
1744	AXIN	Axiom Intelligence Acquisition Corp 1	275.67M	10.11	0.20%	-
1745	SPOK	Spok Holdings, Inc.	275.19M	13.36	-2.91%	139.74M
1746	APAD	A Paradise Acquisition Corp.	274.30M	10.06	0.10%	-
1747	MKTW	MarketWise, Inc.	274.08M	17.17	-	342.21M
1748	ISTR	Investar Holding Corporation	273.88M	27.97	-0.99%	93.63M
1749	SVAQ	Silicon Valley Acquisition Corp.	273.18M	10.01	-0.30%	-
1750	NODK	NI Holdings, Inc.	273.03M	13.25	-1.12%	297.97M
1751	TCX	Tucows Inc.	272.82M	24.51	-0.73%	384.73M
1752	CHMG	Chemung Financial Corporation	272.32M	57.34	-1.90%	86.61M
1753	PESI	Perma-Fix Environmental Services, Inc.	271.84M	14.68	-0.94%	60.66M
1754	TLSI	TriSalus Life Sciences, Inc.	271.81M	5.44	-0.91%	40.21M
1755	AVNW	Aviat Networks, Inc.	271.64M	21.16	-2.53%	453.50M
1756	BRR	ProCap Financial, Inc.	270.83M	3.151	2.62%	-
1757	AFRI	Forafric Global PLC	270.09M	10.04	-1.28%	201.92M
1758	QSI	Quantum-Si incorporated	269.36M	1.250	-4.58%	3.18M
1759	III	Information Services Group, Inc.	269.11M	5.62	-0.88%	241.29M
1760	HVII	Hennessy Capital Investment Corp. VII	268.56M	10.32	-0.10%	-
1761	SLN	Silence Therapeutics plc	267.82M	5.67	-2.58%	25.83M
1762	FVCB	FVCBankcorp, Inc.	266.97M	14.90	-2.80%	65.82M
1763	CEPO	Cantor Equity Partners I, Inc.	266.73M	10.46	0.10%	-
1764	LMNR	Limoneira Company	266.35M	14.72	0.51%	159.72M
1765	TOYO	TOYO Co., Ltd.	265.93M	7.04	-1.54%	177.98M
1766	DNMX	Dynamix Corporation III	265.92M	9.91	-0.10%	-
1767	CMRC	Commerce.com, Inc.	265.73M	3.270	-2.97%	339.86M
1768	OVLY	Oak Valley Bancorp	265.25M	32.23	-0.98%	79.78M
1769	HERE	Here Group Limited	263.77M	4.850	2.11%	286.88M
1770	STTK	Shattuck Labs, Inc.	262.61M	4.150	-4.82%	1.00M
1771	REFI	Chicago Atlantic Real Estate Finance, Inc.	262.03M	12.43	-0.24%	54.29M
1772	FENC	Fennec Pharmaceuticals Inc.	261.62M	7.66	-1.79%	38.79M
1773	NAUT	Nautilus Biotechnology, Inc.	261.45M	2.070	-8.81%	-
1774	TBCH	Turtle Beach Corporation	261.28M	13.56	-0.22%	347.21M
1775	OACC	Oaktree Acquisition Corp. III Life Sciences	260.58M	10.60	0.19%	-
1776	HRTX	Heron Therapeutics, Inc.	260.37M	1.420	-2.07%	155.10M
1777	MVIS	MicroVision, Inc.	259.95M	0.851	-3.46%	2.64M
1778	KRMD	KORU Medical Systems, Inc.	259.87M	5.61	-1.23%	39.07M
1779	OSS	One Stop Systems, Inc.	259.86M	10.60	-6.53%	60.26M
1780	VHCP	Vine Hill Capital Investment Corp. II	259.62M	10.05	0.10%	-
1781	WNEB	Western New England Bancorp, Inc.	258.46M	12.75	-3.41%	79.08M
1782	RENT	Rent the Runway, Inc.	258.45M	7.74	-1.65%	314.50M
1783	CNDT	Conduent Incorporated	258.38M	1.690	-3.43%	3.07B
1784	JFB	JFB Construction Holdings	258.24M	25.91	4.81%	21.70M
1785	GDC	GD Culture Group Limited	257.93M	4.500	8.17%	-
1786	NWFL	Norwood Financial Corp.	257.22M	27.82	-2.15%	86.17M
1787	ASUR	Asure Software, Inc.	257.00M	9.22	-2.07%	132.02M
1788	AMBR	Amber International Holding Limited	256.69M	2.740	6.20%	5.04M
1789	ENLV	Enlivex Therapeutics Ltd.	256.37M	1.080	2.86%	-
1790	HCAC	Hall Chadwick Acquisition Corp.	255.64M	10.06	-	-
1791	XWIN	XMax Inc.	254.98M	5.92	2.25%	16.96M
1792	FACT	FACT II Acquisition Corp	254.65M	10.47	-	-
1793	PLMK	Plum Acquisition Corp. IV	254.55M	10.50	-0.11%	-
1794	FDBC	Fidelity D & D Bancorp, Inc.	254.34M	44.10	-2.73%	88.60M
1795	MPAA	Motorcar Parts of America, Inc.	254.06M	12.99	-0.54%	789.12M
1796	OPRT	Oportun Financial Corporation	253.30M	5.74	-5.12%	712.62M
1797	NTWO	Newbury Street II Acquisition Corp	252.98M	10.49	0.10%	-
1798	TWIN	Twin Disc, Incorporated	251.79M	17.48	-3.53%	347.84M
1799	VNME	Vendome Acquisition Corporation I	251.75M	10.07	-	-
1800	DGNX	Diginex Limited	251.73M	1.240	-8.15%	3.57M
1801	AIRJ	AirJoule Technologies Corporation	251.38M	3.710	1.09%	-
1802	ACB	Aurora Cannabis Inc.	251.04M	4.430	2.31%	263.57M
1803	BPRN	Princeton Bancorp, Inc.	250.77M	37.08	-0.03%	76.58M
1804	LPCV	Launchpad Cadenza Acquisition Corp I	250.50M	10.02	0.10%	-
1805	CBIO	Crescent Biopharma, Inc.	250.24M	12.80	-6.09%	-
1806	KLTR	Kaltura, Inc.	250.13M	1.600	1.27%	180.92M
1807	XCBE	X3 Acquisition Corp. Ltd.	249.75M	9.99	-	-
1808	TYGO	Tigo Energy, Inc.	249.05M	3.540	2.91%	90.78M
1809	CHRS	Coherus Oncology, Inc.	248.99M	2.060	29.56%	277.73M
1810	RCKY	Rocky Brands, Inc.	248.75M	33.20	-1.00%	470.31M
1811	LTRX	Lantronix, Inc.	248.35M	6.31	-7.48%	118.29M
1812	GWRS	Global Water Resources, Inc.	247.83M	8.62	-1.82%	55.47M
1813	PAYS	Paysign, Inc.	247.69M	4.500	-1.32%	74.88M
1814	MASS	908 Devices Inc.	247.56M	6.84	-2.29%	65.05M
1815	FINW	FinWise Bancorp	246.87M	18.17	-2.52%	80.20M
1816	NVX	NOVONIX Limited	245.13M	1.110	-0.89%	5.93M
1817	INSE	Inspired Entertainment, Inc.	244.77M	9.09	-2.88%	309.90M
1818	LIEN	Chicago Atlantic BDC, Inc.	244.18M	10.70	1.90%	52.72M
1819	MKLY	McKinley Acquisition Corporation	243.82M	10.02	-	-
1820	DOMO	Domo, Inc.	243.69M	5.83	-8.19%	318.00M
1821	BNC	CEA Industries Inc.	243.23M	5.52	-3.66%	3.72M
1822	GEOS	Geospace Technologies Corporation	242.79M	18.84	-9.68%	110.80M
1823	BLFY	Blue Foundry Bancorp	242.34M	12.86	-4.24%	44.73M
1824	LCNB	LCNB Corp.	242.31M	17.08	-2.79%	89.31M
1825	MYFW	First Western Financial, Inc.	241.49M	24.83	-8.81%	95.51M
1826	SNBR	Sleep Number Corporation	241.35M	10.59	4.54%	1.44B
1827	PPIH	Perma-Pipe International Holdings, Inc.	241.28M	29.81	-2.26%	200.78M
1828	GTER	Globa Terra Acquisition Corporation	240.83M	10.40	0.10%	-
1829	GTER.A	Globa Terra Acquisition Corporation	240.83M	10.15	-	-
1830	RAAQ	Real Asset Acquisition Corp.	240.35M	10.45	0.29%	-
1831	CLYM	Climb Bio, Inc.	239.68M	5.02	2.24%	-
1832	MCGA	Yorkville Acquisition Corp.	239.35M	10.15	-	-
1833	PTNM	Pitanium Limited	239.10M	10.39	-	9.69M
1834	FUNC	First United Corporation	238.89M	36.77	-6.53%	83.66M
1835	VUZI	Vuzix Corporation	238.78M	2.980	-1.97%	5.31M
1836	SCII	SC II Acquisition Corp.	238.14M	10.21	0.10%	-
1837	IKT	Inhibikase Therapeutics, Inc.	238.00M	1.740	-3.33%	1.00
1838	MAGH	Magnitude International Ltd	236.60M	6.76	-	11.75M
1839	ASYS	Amtech Systems, Inc.	236.46M	16.47	-0.36%	79.36M
1840	ONEW	OneWater Marine Inc.	236.40M	14.26	-1.52%	1.87B
1841	FNKO	Funko, Inc.	235.96M	4.260	-3.40%	928.84M
1842	DAAQ	Digital Asset Acquisition Corp.	235.06M	10.22	-	-
1843	FBLA	FB Bancorp, Inc.	235.03M	12.79	-0.85%	67.97M
1844	FXNC	First National Corporation	234.28M	25.96	-1.63%	81.21M
1845	SSSS	SuRo Capital Corp.	233.36M	9.29	0.32%	2.35M
1846	TDWD	Tailwind 2.0 Acquisition Corp.	233.33M	9.91	0.10%	-
1847	NIU	Niu Technologies	233.11M	2.990	-4.78%	625.18M
1848	MENS	Jyong Biotech Ltd.	233.01M	3.030	-4.11%	-
1849	EGHT	8x8, Inc.	232.92M	1.680	-1.75%	721.38M
1850	MACI	Melar Acquisition Corp. I	230.49M	10.66	0.09%	-
1851	LATA	Galata Acquisition Corp. II	230.46M	10.02	-	-
1852	PAMT	PAMT CORP	230.40M	11.16	-1.59%	623.27M
1853	NKSH	National Bankshares, Inc.	229.78M	36.10	0.45%	55.58M
1854	SOCA	Solarius Capital Acquisition Corp.	229.78M	10.12	-	-
1855	IGAC	Invest Green Acquisition Corporation	229.58M	10.15	0.30%	-
1856	CFFI	C&F Financial Corporation	229.56M	70.68	-3.23%	125.43M
1857	INVZ	Innoviz Technologies Ltd.	229.40M	1.100	-2.65%	48.44M
1858	DYOR	Insight Digital Partners II	229.31M	9.97	0.10%	-
1859	ETHM	Dynamix Corporation	229.08M	10.35	-	-
1860	CXDO	Crexendo, Inc.	228.95M	7.47	-0.40%	66.35M
1861	AUDC	AudioCodes Ltd.	228.86M	8.33	-0.72%	244.55M
1862	TDAC	Translational Development Acquisition Corp.	228.71M	10.56	-	-
1863	NNOX	Nano-X Imaging Ltd.	228.39M	3.300	6.11%	12.30M
1864	OBIO	Orchestra BioMed Holdings, Inc.	228.12M	4.040	-2.18%	2.82M
1865	SNWV	SANUWAVE Health, Inc.	228.04M	26.59	-2.78%	41.28M
1866	TNXP	Tonix Pharmaceuticals Holding Corp.	227.01M	18.32	-3.63%	10.30M
1867	MDWD	MediWound Ltd.	226.94M	17.70	1.14%	20.93M
1868	MFIN	Medallion Financial Corp.	226.65M	10.05	-2.05%	338.78M
1869	ATLN	Atlantic International Corp.	225.91M	3.860	2.93%	445.38M
1870	CRMT	America's Car-Mart, Inc.	225.70M	27.21	-1.20%	1.38B
1871	TAYD	Taylor Devices, Inc.	225.35M	71.47	-0.15%	47.65M
1872	SVCC	Stellar V Capital Corp.	224.15M	10.37	-0.10%	-
1873	FSFG	First Savings Financial Group, Inc.	223.93M	32.39	-4.03%	84.22M
1874	TWLV	Twelve Seas Investment Company III	223.56M	10.02	0.10%	-
1875	WALD	Waldencast plc	223.39M	1.740	0.58%	274.56M
1876	LPRO	Open Lending Corporation	223.38M	1.890	-5.97%	16.95M
1877	OGI	Organigram Global Inc.	223.15M	1.660	2.47%	186.08M
1878	BLRK	Bluerock Acquisition Corp.	222.95M	10.02	0.20%	-
1879	VYGR	Voyager Therapeutics, Inc.	222.40M	4.000	-2.44%	31.32M
1880	FCCO	First Community Corporation	222.23M	28.90	-3.34%	74.99M
1881	OPRX	OptimizeRx Corporation	222.20M	11.92	-0.33%	109.51M
1882	NIPG	NIP Group Inc.	221.81M	1.100	0.92%	107.09M
1883	DPRO	Draganfly Inc.	221.55M	9.57	-0.93%	5.34M
1884	HITI	High Tide Inc.	221.38M	2.540	-2.68%	410.60M
1885	IMMR	Immersion Corporation	220.60M	6.71	0.75%	163.13M
1886	HWBK	Hawthorn Bancshares, Inc.	220.45M	31.96	-4.25%	77.90M
1887	NVCT	Nuvectis Pharma, Inc.	220.03M	8.56	-2.28%	-
1888	OVID	Ovid Therapeutics Inc.	220.01M	1.690	-3.43%	6.61M
1889	FLXS	Flexsteel Industries, Inc.	219.87M	41.17	-2.90%	447.51M
1890	SPWR	SunPower Inc.	219.55M	2.040	3.03%	308.94M
1891	DUOT	Duos Technologies Group, Inc.	219.45M	10.75	-4.02%	19.03M
1892	HTLM	HomesToLife Ltd.	219.27M	2.445	-2.98%	3.06M
1893	RGCO	RGC Resources, Inc.	218.86M	21.15	-1.79%	95.33M
1894	YMT	Yimutian Inc.	218.46M	1.910	-1.80%	20.50M
1895	SNFCA	Security National Financial Corporation	218.35M	8.84	-0.90%	340.88M
1896	THRY	Thryv Holdings, Inc.	218.32M	5.01	-6.70%	779.99M
1897	ALTO	Alto Ingredients, Inc.	218.11M	2.820	-2.42%	922.31M
1898	ANTA	Antalpha Platform Holding Company	217.83M	9.20	0.88%	65.03M
1899	ZENA	ZenaTech, Inc.	216.95M	4.550	-9.54%	6.03M
1900	LOVE	The Lovesac Company	216.82M	14.84	-0.74%	690.56M
1901	KINS	Kingstone Companies, Inc.	216.31M	15.29	-1.10%	198.58M
1902	MAMK	MaxsMaking Inc.	216.13M	13.00	-	24.10M
1903	ATLO	Ames National Corporation	215.81M	24.27	-0.82%	65.80M
1904	CRAC	Crown Reserve Acquisition Corp. I	215.19M	9.98	0.10%	-
1905	ONCH	1RT Acquisition Corp.	214.62M	10.22	-0.29%	-
1906	FRAF	Franklin Financial Services Corporation	214.14M	47.81	-8.78%	77.78M
1907	JAKK	JAKKS Pacific, Inc.	214.12M	19.00	-0.94%	574.30M
1908	ARCT	Arcturus Therapeutics Holdings Inc.	213.96M	7.53	-0.79%	97.60M
1909	STRS	Stratus Properties Inc.	213.70M	27.00	1.22%	31.91M
1910	GALT	Galectin Therapeutics Inc.	213.40M	3.310	-6.23%	-
1911	VABK	Virginia National Bankshares Corporation	213.30M	39.10	-3.69%	56.51M
1912	EWCZ	European Wax Center, Inc.	213.09M	3.920	-0.51%	211.26M
1913	EFSI	Eagle Financial Services, Inc.	212.33M	40.03	-1.31%	66.12M
1914	ALEC	Alector, Inc.	211.75M	1.940	1.04%	69.05M
1915	IPSC	Century Therapeutics, Inc.	211.30M	2.420	4.76%	113.34M
1916	GSHR	Gesher Acquisition Corp. II	211.09M	10.32	0.10%	-
1917	CURI	CuriosityStream Inc.	211.04M	3.620	-2.16%	66.60M
1918	DIBS	1stdibs.Com, Inc.	210.90M	5.76	-0.35%	89.42M
1919	FLX	BingEx Limited	210.89M	3.080	-3.14%	564.62M
1920	MRBK	Meridian Corporation	210.88M	18.35	-3.37%	109.76M
1921	EDIT	Editas Medicine, Inc.	210.86M	2.160	-9.24%	46.38M
1922	RDCM	RADCOM Ltd.	210.73M	12.85	-0.12%	68.90M
1923	EGHA	EGH Acquisition Corp.	210.54M	10.27	-0.19%	-
1924	SWKH	SWK Holdings Corporation	210.23M	17.45	-	40.15M
1925	USGO	U.S. GoldMining Inc.	210.11M	15.83	13.40%	-
1926	RDNW	RideNow Group, Inc.	209.75M	5.51	-0.18%	1.10B
1927	HAVA	Harvard Ave Acquisition Corporation	209.70M	9.97	0.30%	-
1928	RAIL	FreightCar America, Inc.	209.49M	10.98	-2.75%	513.12M
1929	MNTK	Montauk Renewables, Inc.	209.12M	1.470	-3.29%	160.68M
1930	NYXH	Nyxoah SA	208.68M	4.690	-2.29%	6.62M
1931	SDA	SunCar Technology Group Inc.	208.55M	2.040	-0.97%	467.27M
1932	CCCC	C4 Therapeutics, Inc.	208.37M	2.150	-1.38%	30.11M
1933	LZMH	LZ Technology Holdings Limited	208.34M	1.370	-	109.99M
1934	CAMP	Camp4 Therapeutics Corporation	208.04M	4.010	-14.13%	3.80M
1935	GPRO	GoPro, Inc.	207.65M	1.300	-2.26%	650.75M
1936	BZAI	Blaize Holdings, Inc.	207.55M	1.870	-6.03%	14.86M
1937	IPOD	Dune Acquisition Corporation II	207.39M	10.25	-	-
1938	OPBK	OP Bancorp	207.26M	13.92	-5.95%	91.10M
1939	SHIP	Seanergy Maritime Holdings Corp.	206.50M	9.78	1.87%	150.35M
1940	CRNT	Ceragon Networks Ltd.	205.85M	2.285	-2.35%	363.33M
1941	POWW	Outdoor Holding Company	204.94M	1.750	1.16%	46.63M
1942	OMSE	OMS Energy Technologies Inc.	204.60M	4.820	1.90%	157.20M
1943	TLSA	Tiziana Life Sciences Ltd	204.12M	1.630	-1.81%	-
1944	FGII	FG Imperii Acquisition Corp.	203.55M	9.99	-0.10%	-
1945	HUMA	Humacyte, Inc.	202.65M	1.050	-6.25%	1.57M
1946	SND	Smart Sand, Inc.	202.48M	4.650	1.31%	335.47M
1947	FFAI	Faraday Future Intelligent Electric Inc.	202.27M	1.020	-0.97%	642.00K
1948	WLAC	Willow Lane Acquisition Corp.	201.60M	12.09	-1.31%	-
1949	NEOV	NeoVolta Inc.	201.48M	5.80	-	14.49M
1950	MIST	Milestone Pharmaceuticals Inc.	201.13M	1.980	-0.50%	-
1951	VWAV	VisionWave Holdings, Inc.	200.05M	10.25	-3.85%	-
1952	SGMT	Sagimet Biosciences Inc.	199.68M	6.14	-3.31%	-
1953	TRVG	trivago N.V.	199.63M	2.830	1.07%	614.49M
1954	RNAC	Cartesian Therapeutics, Inc.	198.67M	7.60	0.26%	1.09M
1955	FOSL	Fossil Group, Inc.	198.35M	3.630	-3.20%	1.07B
1956	DOYU	DouYu International Holdings Limited	198.28M	6.57	0.31%	566.93M
1957	PLBY	Playboy, Inc.	197.20M	1.830	-1.61%	119.51M
1958	INBK	First Internet Bancorp	196.67M	22.69	-6.08%	46.73M
1959	UTMD	Utah Medical Products, Inc.	196.22M	61.25	-1.37%	38.63M
1960	FIGX	FIGX Capital Acquisition Corp.	195.79M	10.10	-	-
1961	CGEN	Compugen Ltd.	195.49M	2.090	-2.34%	6.90M
1962	CRDF	Cardiff Oncology, Inc.	195.35M	2.900	-2.36%	501.00K
1963	RXT	Rackspace Technology, Inc.	195.34M	0.802	-3.07%	2.69B
1964	LKSP	Lake Superior Acquisition Corp.	195.27M	10.00	-	-
1965	ESCA	Escalade, Incorporated	195.18M	14.14	-1.87%	241.54M
1966	RICK	RCI Hospitality Holdings, Inc.	195.14M	24.98	-0.24%	281.74M
1967	SKIN	The Beauty Health Company	195.08M	1.530	-1.92%	301.92M
1968	PNBK	Patriot National Bancorp, Inc.	194.39M	1.590	-0.63%	17.20M
1969	SMTI	Sanara MedTech Inc.	194.35M	21.75	-2.25%	101.88M
1970	DGXX	Digi Power X Inc.	193.14M	2.960	0.34%	31.17M
1971	PEBK	Peoples Bancorp of North Carolina, Inc.	192.72M	36.30	-1.60%	85.50M
1972	SABS	SAB Biotherapeutics, Inc.	192.33M	4.040	1.00%	114.70K
1973	ANNA	AleAnna, Inc.	191.96M	2.880	2.86%	16.67M
1974	CVRX	CVRx, Inc.	191.60M	7.31	11.43%	55.97M
1975	OSUR	OraSure Technologies, Inc.	191.53M	2.670	-1.84%	125.70M
1976	HLXC	Helix Acquisition Corp. III	190.39M	10.25	2.50%	-
1977	ZNTL	Zentalis Pharmaceuticals, Inc.	190.37M	2.940	-9.54%	26.87M
1978	LFAC	Leapfrog Acquisition Corporation	190.15M	10.02	-	-
1979	OVBC	Ohio Valley Banc Corp.	189.90M	40.31	-1.63%	64.21M
1980	SMID	Smith-Midland Corporation	189.43M	35.71	-4.85%	88.87M
1981	SAMG	Silvercrest Asset Management Group Inc.	189.08M	15.45	-2.28%	125.32M
1982	REKR	Rekor Systems, Inc.	188.31M	1.380	-3.50%	49.03M
1983	MDXH	MDxHealth SA	187.59M	3.790	-8.67%	103.07M
1984	UBFO	United Security Bancshares	187.20M	10.65	-0.56%	48.28M
1985	IMDX	Insight Molecular Diagnostics Inc.	186.89M	6.52	-2.40%	4.40M
1986	LAWR	Robot Consulting Co., Ltd.	186.41M	3.750	-	4.51M
1987	ARBE	Arbe Robotics Ltd.	185.62M	1.700	-7.10%	667.00K
1988	CPSS	Consumer Portfolio Services, Inc.	184.73M	8.37	1.56%	196.53M
1989	CFBK	CF Bankshares Inc.	184.68M	28.66	-2.28%	50.72M
1990	PRQR	ProQR Therapeutics N.V.	184.35M	1.750	2.34%	18.86M
1991	KLRS	Kalaris Therapeutics, Inc.	183.28M	9.80	0.20%	-
1992	RPID	Rapid Micro Biosystems, Inc.	182.61M	4.120	-6.58%	30.52M
1993	BVFL	BV Financial, Inc.	180.69M	18.82	-0.84%	42.05M
1994	CBFV	CB Financial Services, Inc.	178.54M	35.87	-1.52%	40.24M
1995	TKNO	Alpha Teknova, Inc.	177.72M	3.320	-0.30%	39.80M
1996	DFDV	DeFi Development Corp.	177.26M	5.93	-5.72%	7.53M
1997	NAKA	Kindly MD, Inc.	177.04M	0.403	0.27%	1.98M
1998	ISPR	Ispire Technology Inc.	177.03M	3.080	0.33%	118.51M
1999	NKTX	Nkarta, Inc.	176.86M	2.490	3.75%	-
2000	IRD	Opus Genetics, Inc.	176.55M	2.560	2.40%	14.63M
2001	BOOM	DMC Global Inc.	176.46M	8.57	-2.50%	618.68M
2002	HUHU	HUHUTECH International Group Inc.	175.96M	7.30	-6.41%	19.11M
2003	CZWI	Citizens Community Bancorp, Inc.	175.81M	18.20	-1.73%	58.99M
2004	GAMB	Gambling.com Group Limited	174.78M	4.970	-0.40%	154.52M
2005	INSG	Inseego Corp.	174.43M	11.38	-6.03%	165.88M
2006	NTHI	NeOnc Technologies Holdings, Inc.	174.30M	8.88	1.49%	59.99K
2007	AVX	Avax One Technology Ltd.	174.12M	1.870	11.31%	1.32M
2008	CHEC	Chenghe Acquisition III Co.	173.96M	10.07	0.10%	-
2009	CMTL	Comtech Telecommunications Corp.	173.92M	5.87	1.21%	494.76M
2010	OPTX	Syntec Optics Holdings, Inc.	173.89M	4.710	-14.98%	27.90M
2011	NUTR	NusaTrip Incorporated	173.74M	9.00	-	2.34M
2012	AIRS	AirSculpt Technologies, Inc.	173.57M	2.780	-4.47%	157.55M
2013	STRZ	Starz Entertainment Corp.	172.83M	10.31	2.03%	1.32B
2014	WTF	Waton Financial Limited	172.69M	3.580	2.87%	7.16M
2015	LFMD	LifeMD, Inc.	172.33M	3.580	-1.10%	250.09M
2016	NERV	Minerva Neurosciences, Inc.	171.80M	3.970	1.79%	-
2017	QNCX	Quince Therapeutics, Inc.	171.50M	3.080	-4.94%	-
2018	HNVR	Hanover Bancorp, Inc.	170.96M	23.77	-1.45%	68.04M
2019	EMPD	Empery Digital Inc.	170.85M	4.530	2.26%	2.62M
2020	OBTC	Osprey Bitcoin Trust	170.73M	28.74	0.07%	-
2021	FTCI	FTC Solar, Inc.	170.47M	11.41	-0.78%	80.03M
2022	FCAP	First Capital, Inc.	170.29M	50.87	-2.57%	49.47M
2023	ELDN	Eledon Pharmaceuticals, Inc.	169.81M	2.140	-4.04%	-
2024	IPHA	Innate Pharma S.A.	169.00M	1.790	0.56%	14.84M
2025	RANI	Rani Therapeutics Holdings, Inc.	168.91M	1.390	-	1.20M
2026	TTEC	TTEC Holdings, Inc.	167.98M	3.470	1.46%	2.13B
2027	SRZN	Surrozen, Inc.	167.96M	19.60	-2.03%	3.60M
2028	RANG	Range Capital Acquisition Corp.	167.75M	10.46	-	-
2029	LUCD	Lucid Diagnostics Inc.	166.60M	1.210	13.08%	4.40M
2030	TAVI	Tavia Acquisition Corp.	166.53M	10.46	-	-
2031	PRLD	Prelude Therapeutics Incorporated	166.44M	2.020	-8.60%	10.50M
2032	NAMM	Namib Minerals	166.40M	3.100	-25.30%	80.35M
2033	CNTX	Context Therapeutics Inc.	166.30M	1.810	1.12%	-
2034	MERC	Mercer International Inc.	164.50M	2.465	0.61%	1.91B
2035	TMCI	Treace Medical Concepts, Inc.	164.39M	2.580	-4.09%	218.88M
2036	BCIC	BCP Investment Corp.	164.17M	12.55	0.24%	58.08M
2037	ATLX	Atlas Lithium Corporation	163.84M	6.17	6.20%	180.45K
2038	INGN	Inogen, Inc.	163.71M	6.03	-3.05%	347.03M
2039	APYX	Apyx Medical Corporation	162.89M	3.980	0.76%	47.90M
2040	SLGL	Sol-Gel Technologies Ltd.	162.80M	58.44	1.63%	18.97M
2041	SLMT	Brera Holdings PLC	162.78M	1.970	24.29%	3.13M
2042	BZUN	Baozun Inc.	162.70M	2.800	-1.75%	1.37B
2043	DOGZ	Dogness (International) Corporation	161.86M	11.35	0.89%	20.71M
2044	ARQ	Arq, Inc.	161.81M	3.790	1.61%	117.95M
2045	CRBP	Corbus Pharmaceuticals Holdings, Inc.	161.75M	8.73	-1.47%	-
2046	SANG	Sangoma Technologies Corporation	161.68M	4.810	0.21%	227.36M
2047	ALPS	Alps Group Inc	161.41M	0.970	-3.96%	3.74M
2048	NMP	NMP Acquisition Corp.	161.15M	10.09	-	-
2049	NEXM	NexMetals Mining Corp.	161.13M	4.538	11.10%	-
2050	EBMT	Eagle Bancorp Montana, Inc.	160.97M	20.51	-2.29%	87.53M
2051	WHF	WhiteHorse Finance, Inc.	160.84M	6.92	-1.00%	76.34M
2052	VXRT	Vaxart, Inc.	160.76M	0.670	1.48%	148.20M
2053	IMPP	Imperial Petroleum Inc.	160.74M	3.600	-0.28%	136.07M
2054	LARK	Landmark Bancorp, Inc.	160.12M	26.49	-3.74%	64.37M
2055	HQI	HireQuest, Inc.	159.26M	11.30	-0.48%	31.69M
2056	HCAT	Health Catalyst, Inc.	159.14M	2.250	-4.66%	316.06M
2057	EMIS	Emmis Acquisition Corp.	158.86M	10.07	0.10%	-
2058	FNWD	Finward Bancorp	158.58M	36.65	-2.47%	66.56M
2059	ESGL	ESGL Holdings Limited	158.54M	3.740	-2.35%	5.33M
2060	BRLT	Brilliant Earth Group, Inc.	158.18M	1.580	-1.25%	432.60M
2061	TNYA	Tenaya Therapeutics, Inc.	158.11M	0.730	-3.13%	-
2062	QIPT	Quipt Home Medical Corp.	157.41M	3.580	-	245.36M
2063	RELL	Richardson Electronics, Ltd.	157.37M	10.84	-1.90%	212.59M
2064	LAFA	LaFayette Acquisition Corp.	156.82M	9.98	0.40%	-
2065	PMTS	CPI Card Group Inc.	156.81M	13.76	-5.49%	515.58M
2066	SMX	SMX (Security Matters) Public Limited Company	156.69M	18.01	-10.04%	-
2067	SGC	Superior Group of Companies, Inc.	155.70M	9.75	-2.69%	565.02M
2068	SPEG	Silver Pegasus Acquisition Corp.	155.02M	10.11	-	-
2069	PCSC	Perceptive Capital Solutions Corp	154.95M	14.05	2.93%	-
2070	OXSQ	Oxford Square Capital Corp.	154.36M	1.890	1.61%	40.14M
2071	ECBK	ECB Bancorp, Inc.	153.07M	17.40	-	29.86M
2072	NXXT	NextNRG, Inc.	152.70M	1.110	-0.89%	65.62M
2073	TONX	TON Strategy Company	152.45M	2.580	-2.64%	7.76M
2074	AEC	Anfield Energy Inc.	152.32M	8.75	4.04%	-
2075	ESOA	Energy Services of America Corporation	152.11M	9.15	-0.76%	411.00M
